index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49,text_corr,llm_generated
5559,3.0,{DELIVERY},"Раньше очень быстро привозили заказ, в последнее время приходиться намного дольше ждать. И продукты не всегда свежие, что очень расстраивает.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Раньше очень быстро привозили заказ, в последнее время приходится намного дольше ждать. И продукты не всегда свежие, что очень расстраивает.",0
22997,0.0,"{DELIVERY,SUPPORT}","Прошло [NUM] минут с оплаты заказа, всё ещё «курьер задерживается»…",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Прошло [NUM] минут с оплаты заказа, всё ещё «курьер задерживается»…",0
25171,4.0,"{PRICE,PROMOTIONS,DELIVERY}","Иногда очень долгая доставка, лучше, конечно, предупреждать об этом заранее. Ну, и цены на большентво продуктов завышены. Из хорошего очень нравится ваше производство продуктов ""самокат"", состав всегда хороший.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Иногда очень долгая доставка, лучше, конечно, предупреждать об этом заранее. Ну, и цены на большинство продуктов завышены. Из хорошего очень нравится ваше производство продуктов ""самокат"", состав всегда хороший.",0
6035,1.0,{DELIVERY},"Очень долгая доставка. О задержках не предупреждаете. Цены завышены за доставку, которая очень испортилась",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долгая доставка. О задержках не предупреждаете. Цены завышены за доставку, которая очень испортилась",0
25787,2.0,"{PRODUCTS_QUALITY,DELIVERY}","Долгая доставка, испорченный товар",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Долгая доставка, испорченный товар",0
23376,0.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго,0
4947,4.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Часто опаздываете,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Часто опаздываете,0
8711,6.0,"{ASSORTMENT,PRICE,DELIVERY}",Бывает что по вине курьера страдает внешний вид продукта,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Бывает что по вине курьера страдает внешний вид продукта,0
24849,4.0,"{PRICE,DELIVERY}",Привет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Привет,0
25797,3.0,"{PRODUCTS_QUALITY,DELIVERY}","Бывает что доставляют продукты не надлежащего вида, качества. Усильте контроль качества пожалуйста. И не корректно показано время доставки. Пишут [NUM]-[NUM] минут, а по факту час.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Бывает что доставляют продукты ненадлежащего вида, качества. Усильте контроль качества пожалуйста. И не корректно показано время доставки. Пишут [NUM]-[NUM] минут, а по факту час.",0
605,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,DELIVERY,SUPPORT}","Порой овощи и фрукты доставляют в не свежем состояние, мороженое зачастую перемороженное в принципе как и полуготовая еда, а напитки наоборот теплые",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Порой овощи и фрукты доставляют в несвежем состоянии, мороженое зачастую перемороженное в принципе как и полуготовая еда, а напитки наоборот теплые",0
4354,6.0,"{DELIVERY,PRICE}","Очень удобный сервис, но задержки по времени очень напрягают..",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень удобный сервис, но задержки по времени очень напрягают..",0
24276,6.0,{DELIVERY},"В основном хорошое качество продуктов и большой ассортимент. Не совсем устраивает доставка,когда пишут что через пол часа привезут заказ,по факту привозят через час,а то и больше.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В основном хорошее качество продуктов и большой ассортимент. Не совсем устраивает доставка,когда пишут что через полчаса привезут заказ,по факту привозят через час,а то и больше.",0
5019,4.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Хотелось бы получать свежие продукты особенно молочные.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хотелось бы получать свежие продукты особенно молочные.,0
18886,3.0,"{DELIVERY,ASSORTMENT,CATALOG_NAVIGATION}","[NUM]. Доставка стала сильно дольше, в чем конкурентное преимущество? Мне Пятëрочка быстрее привозит. [NUM]. Постоянно чего-то из того, что в закладках у меня, нет. [NUM]. Добавьте нормального вкусного хлеба в ассортимент!! Молю 🙏🏻",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[NUM]. Доставка стала сильно дольше, в чем конкурентное преимущество? Мне Пятëрочка быстрее привозит. [NUM]. Постоянно чего-то из того, что в закладках у меня, нет. [NUM]. Добавьте нормального вкусного хлеба в ассортимент!! Молю 🙏🏻",0
6812,4.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT,PRICE,CATALOG_NAVIGATION}",Хочется расширить радиус доставки,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хочется расширить радиус доставки,0
14872,4.0,{DELIVERY},Постоянно доставка дольше от заявленного времени в приложении! Считаю большим минусом,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Постоянно доставка дольше от заявленного времени в приложении! Считаю большим минусом,0
21385,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","Несколько раз заказала салат, со сроком годности [NUM] день, привозили почти просроченное, батон вообще просроченный привезли, с плесенью ) про доставку вообще молчу, последнее время  что-то очень долго",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Несколько раз заказала салат, со сроком годности [NUM] день, привозили почти просроченное, батон вообще просроченный привезли, с плесенью ) про доставку вообще молчу, последнее время  что-то очень долго",0
11955,2.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE}","Стала долгая доставка,некоторые продукты привозят,где срок годности остаётся только один день!",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Стала долгая доставка,некоторые продукты привозят,где срок годности остаётся только один день!",0
16387,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,DELIVERY,SUPPORT}","Поддержка так себе. Курьеры часто едут долго. Если написано, что доставим за [NUM] минут, то я жду курьера в течение [NUM] минут. Но бывает, что он едет больше часа. На это поддержка ничего сказать не может 🤷🏻‍♂️",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Поддержка так себе. Курьеры часто едут долго. Если написано, что доставим за [NUM] минут, то я жду курьера в течение [NUM] минут. Но бывает, что он едет больше часа. На это поддержка ничего сказать не может 🤷🏻‍♂️",0
723,4.0,"{DELIVERY,PRODUCTS_QUALITY}",Долго доставляете и слишком частно суммы заказа от [NUM]р,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго доставляете и слишком частно суммы заказа от [NUM]р,0
13249,3.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,PROMOTIONS,SUPPORT}","Удобно что быстрая доставка, но качество товара оставляет желать лучшего! Не всегда можешь быть уверенным что заказав мясо с самоката точно сможешь его приготовить, поддержка вместо того чтобы решить вопрос ведёт расследование никому не нужное",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Удобно что быстрая доставка, но качество товара оставляет желать лучшего! Не всегда можешь быть уверенным что заказав мясо с самоката точно сможешь его приготовить, поддержка вместо того чтобы решить вопрос ведёт расследование никому не нужное",0
2135,1.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}","Хотелось бы чтоб улучшить качество продуктов, постоянно с истекающим сроком годности или уже непригодные к еде, ну и поддержка у вас шляпа полная",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хотелось бы чтобы улучшить качество продуктов, постоянно с истекающим сроком годности или уже непригодные к еде, ну и поддержка у вас шляпа полная",0
25162,3.0,"{PRICE,PROMOTIONS,DELIVERY}",Бывает очень долгая доставка.  И это очень не приятно за такие цены!,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Бывает очень долгая доставка.  И это очень неприятно за такие цены!,0
26897,1.0,"{SUPPORT,PRICE}","На картинке продукты одни, а привозите совершенно другое и в поддержке девушка утверждает что я не правильно читаю, мрак какой то!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"На картинке продукты одни, а привозят совершенно другое и в поддержке девушка утверждает что я неправильно читаю, мрак какой то!!!",0
6734,2.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго,0
6613,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS,CATALOG_NAVIGATION}","Удобный сервис, но не хватает рядовых продуктов.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Удобный сервис, но не хватает рядовых продуктов.",0
25621,3.0,"{PRODUCTS_QUALITY,ASSORTMENT}","Разочаровываюсь в качестве продуктов. Постоянно привозят испорченные продукты, а если нормальная дата, то нарушено условие хранение. В общем каждый раз заказывая, нахожусь в напряжении",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Разочаровываюсь в качестве продуктов. Постоянно привозят испорченные продукты, а если нормальная дата, то нарушено условие хранение. В общем каждый раз заказывая, нахожусь в напряжении",0
19277,2.0,{DELIVERY},Удобства во всём но цены через чер гнетёт,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Удобства во всём но цены чересчур гнетёт,0
22618,4.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE,ASSORTMENT}","Раньше доставка была намного быстрее,сейчас же доставка составляет от [NUM] до [NUM] минут",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Раньше доставка была намного быстрее,сейчас же доставка составляет от [NUM] до [NUM] минут",0
7708,3.0,"{DELIVERY,PRICE}","Очень долгая доставка стала. Зачем писать [NUM] мин, когда по факту это давно уже минимум [NUM]?",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долгая доставка стала. Зачем писать [NUM] мин, когда по факту это давно уже минимум [NUM]?",0
3472,3.0,"{PRICE,PAYMENT,DELIVERY,SUPPORT}","доставка дольше обычного, цены высокие для нашего города, курьеры безответственные",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"доставка дольше обычного, цены высокие для нашего города, курьеры безответственные",0
4190,2.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT}","Все началось с того, что ожидание заказа было [NUM] часа без причины (не было плохой погоды, непраздный день), в поддержке была только моральная поддержка. В следующем заказе привезли рассыпанную муку на [NUM]%, потом просроченную свинину.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Все началось с того, что ожидание заказа было [NUM] часа без причины (не было плохой погоды, не праздный день), в поддержке была только моральная поддержка. В следующем заказе привезли рассыпанную муку на [NUM]%, потом просроченную свинину.",0
23638,1.0,{DELIVERY},"Долго ждать ,лучше бы заказал в другом месте",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Долго ждать ,лучше бы заказал в другом месте",0
17249,3.0,"{DELIVERY,PRICE,ASSORTMENT}",Очень долго!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень долго!,0
14725,1.0,"{SUPPORT,DELIVERY}",Сборщики не прислушиваются к комментариям во время сборки Поддержка не компетентна,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Сборщики не прислушиваются к комментариям во время сборки Поддержка не компетентна,0
22504,6.0,"{DELIVERY,PRICE,PRODUCTS_QUALITY}",очень большой минимальный порог для доставки,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,очень большой минимальный порог для доставки,0
13696,3.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Очень мало ассортимента,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень мало ассортимента,0
25846,0.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT,PROMOTIONS}","Хоть и у нас не мало денег, но дороговато все равно , и побольше ассортимент товаров",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хоть и у нас не мало денег, но дороговато все равно , и побольше ассортимент товаров",0
6073,6.0,"{PROMOTIONS,SUPPORT,CATALOG_NAVIGATION}","Нравиться что минимальная сумма доставки маленькая. Но после одного раза когда мне ни позвонили, ни написали и просто отменили мой заказ из за якобы невозможности связаться страшно заказывать, потому что не хочется повторения ситуации когда сидишь и ждёшь",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Нравится что минимальная сумма доставки маленькая. Но после одного раза когда мне ни позвонили, ни написали и просто отменили мой заказ из за якобы невозможности связаться страшно заказывать, потому что не хочется повторения ситуации когда сидишь и ждёшь",0
2102,3.0,{DELIVERY},Часто стали опаздывать. Заказы доставляются по сорок минут.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Часто стали опаздывать. Заказы доставляются по сорок минут.,0
9606,0.0,{DELIVERY},"Склад находится на [NUM] этаже моего дома, доставка больше [NUM] минут!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Склад находится на [NUM] этаже моего дома, доставка больше [NUM] минут!",0
6663,2.0,{DELIVERY},"Очень долго везут заказы, два дня вообще не работает нечего даже не начинают собирать заказ 🙄",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долго везут заказы, два дня вообще не работает нечего даже не начинают собирать заказ 🙄",0
23686,1.0,{DELIVERY},"Приехал курьер, позвонил по телефону, сказал, что в доме нет лифта, поэтому он не пойдет на [NUM] этаж и мне нужно спуститься. Дома только я и двухгодовалый ребёнок, которого я не могу оставить. У вас новые правила?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Приехал курьер, позвонил по телефону, сказал, что в доме нет лифта, поэтому он не пойдет на [NUM] этаж и мне нужно спуститься. Дома только я и двухгодовалый ребёнок, которого я не могу оставить. У вас новые правила?",0
1448,1.0,"{PRICE,DELIVERY,SUPPORT,PRODUCTS_QUALITY,ASSORTMENT}",Качество сервиса желает оставлять лучшего.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Качество сервиса желает оставлять лучшего.,0
3039,3.0,"{PROMOTIONS,PRICE}",Акция [NUM]% на заказ от [NUM] это чистой воды обман. Всё вообще не так как.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Акция [NUM]% на заказ от [NUM] это чистой воды обман. Всё вообще не так как.,0
15546,0.0,"{PRICE,PAYMENT,DELIVERY,SUPPORT,ASSORTMENT,PROMOTIONS,PRODUCTS_QUALITY,CATALOG_NAVIGATION}",Плохое,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Плохое,0
21756,3.0,"{ASSORTMENT,PRODUCTS_QUALITY}","Бывает не редко, что привозят продукт не соответствующий ассортименту. Либо не дозревший- это касается фруктов и овощей! Бывало и молочка просрочена.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Бывает не редко, что привозят продукт не соответствующий ассортименту. Либо недозревший- это касается фруктов и овощей! Бывало и молочка просрочена.",0
4930,3.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Раньше доставка была [NUM]-[NUM]мин,сейчас увеличили в [NUM] раза,теперь до [NUM] минут...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Раньше доставка была [NUM]-[NUM]мин,сейчас увеличили в [NUM] раза,теперь до [NUM] минут...",0
24625,4.0,"{PRICE,ASSORTMENT}","+ быстрая доставка. -высокие цены, маленький ассортимент, небольшой захват территории",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"+ быстрая доставка. -высокие цены, маленький ассортимент, небольшой захват территории",0
21827,1.0,"{ASSORTMENT,PROMOTIONS,DELIVERY,PRICE}",Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго,0
21469,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,SUPPORT}",~,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,~,0
14467,0.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE}",Думаю о вас не совсем хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Думаю о вас не совсем хорошо,0
210,3.0,"{ASSORTMENT,PAYMENT,DELIVERY,SUPPORT,CATALOG_NAVIGATION}","Постоянно курьер опаздывает. Неудобные разделы, часто долго приходится искать нужные продукты.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Постоянно курьер опаздывает. Неудобные разделы, часто долго приходится искать нужные продукты.",0
6989,0.0,"{DELIVERY,SUPPORT,PAYMENT,CATALOG_NAVIGATION,PROMOTIONS,PRICE,PRODUCTS_QUALITY,ASSORTMENT}",Ничего хорошего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ничего хорошего,0
7739,6.0,{DELIVERY},"Очень часто доставка стала достаточно долгой, иногда заказ доставляют за час или больше. В целом это не страшно, но в приложении может висеть, что курьер вот вот будет у вас по полчаса. Мне кажется гораздо удобнее было бы, если бы писали реальное время.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень часто доставка стала достаточно долгой, иногда заказ доставляют за час или больше. В целом это не страшно, но в приложении может висеть, что курьер вот вот будет у вас по полчаса. Мне кажется гораздо удобнее было бы, если бы писали реальное время.",0
10997,3.0,"{ASSORTMENT,PRICE,DELIVERY,PAYMENT}",вы лучшие,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,вы лучшие,0
21007,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Раздражает, что доставка стоит всегда по-разному. В большинстве случаев приходится не заказывать вовсе, либо заказать в другом приложении. Продуктов по акции замечаю мало. Ассортимент тоже нужно расширять.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Раздражает, что доставка стоит всегда по-разному. В большинстве случаев приходится не заказывать вовсе, либо заказать в другом приложении. Продуктов по акции замечаю мало. Ассортимент тоже нужно расширять.",0
6558,6.0,"{DELIVERY,PROMOTIONS,SUPPORT,PRODUCTS_QUALITY}","В вечернее время доставка задерживается на пол часа и больше. Второй раз заказывала молоко от самоката и оно было прокисшее, при нагреве съеживалось и преобразовывалось в хлопья. Авокадо хасс бывает переспелое, гнилое. Курьеры иногда хамят.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В вечернее время доставка задерживается на полчаса и больше. Второй раз заказывала молоко от самоката и оно было прокисшее, при нагреве съеживалось и преобразовывалось в хлопья. Авокадо хасс бывает переспелое, гнилое. Курьеры иногда хамят.",0
24222,4.0,{DELIVERY},Долго очень стало,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго очень стало,0
21405,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}",Долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долгая доставка,0
